age,gender,occupation,city,monthly_income,income_source,savings_rate,debt,housing_expense,food_expense,transport_expense,entertainment_expense,shopping_expense,healthcare_expense,credit_card_usage,investment,emergency_fund,financial_stress,financial_health_score,cluster,risk_profile
57,Male,Employee,Urban,2134.104905111933,Freelance,0.1352414042388315,3775.279195741428,539.8423976328111,185.97387099234427,162.19665665286067,228.50366740074955,90.49839621087636,94.61609278412467,High,Yes,Yes,Medium,22.234586803555125,2,Conservative
29,Female,Employee,Urban,3943.057744290764,Salary,0.2424503456488924,121.83244813783487,1252.3195165983122,363.3559497627305,318.9567032349865,280.94883333499484,347.23158975082106,104.83756553328494,Low,Yes,Yes,Medium,30.638616946973144,1,Aggressive
61,Male,Student,Urban,2553.1655191758896,Salary,0.2308691828238699,1904.4749825106112,669.8020445654607,232.48358843076824,153.99307549678824,239.2073827780155,159.03895975853405,123.82918943450744,High,Yes,No,Medium,27.09870158709069,2,Conservative
47,Female,Employee,Urban,918.3133566041907,Salary,0.2113556995197236,4113.289827178396,307.0220266591511,112.86883353650852,78.79169634078673,36.63215389777149,33.96760006186045,23.146796979654404,Low,Yes,No,High,18.580161564994317,2,Conservative
57,Male,Freelancer,Urban,3713.441893424358,Salary,0.0582118282004211,1132.0582443855635,1103.416453900673,398.10617665563353,260.4444800815608,360.41359161820907,324.2598603800697,108.05135356575468,Low,Yes,Yes,High,19.80290426112513,1,Aggressive
61,Male,Unemployed,Urban,2301.8038717181967,Salary,0.1860547575219454,1801.1056669901927,740.8059793555973,323.2704104334963,181.5394293587561,160.48802889563885,207.7563513986729,161.34355576282883,Low,No,Yes,High,12.352844415612834,2,Conservative
36,Female,Unemployed,Suburban,1007.4166727347052,Freelance,0.2019732562221111,2022.300475000282,396.573727630463,114.85452265686014,83.57445045213117,97.38370183129732,95.34740296406612,61.40696924690829,Low,No,Yes,High,8.05368813836943,2,Conservative
25,Female,Employee,Urban,2151.3591191816117,Business,0.3232274396116892,14690.801015765908,647.8717617097294,298.3015708697088,108.35829705506848,243.76352420723123,71.57185078209721,119.98637202387896,Low,Yes,Yes,Medium,33.13383916747994,2,Conservative
32,Male,Freelancer,Rural,1294.4197583752295,Freelance,0.2199443549775197,5419.782717658123,463.2631689514266,125.33015474613148,102.01799621226036,123.980870674472,81.7984254033589,65.29326903367613,Medium,Yes,No,Low,22.04054909695519,2,Conservative
42,Female,Employee,Rural,3556.618962019046,Salary,0.2382657431595318,4142.455740391788,1253.6875537954224,516.3907905715974,345.4561984413619,303.51699861155595,257.1992137105792,172.03715647391425,Low,No,Yes,Medium,18.97962793382565,1,Aggressive
58,Female,Freelancer,Suburban,2397.2547558925157,Salary,0.3962494848548966,929.0973900451718,911.7697212229928,298.31911864077654,131.7590294091957,224.35991909572493,213.3189575109517,184.7832489428929,High,Yes,Yes,Medium,32.5607996110532,2,Conservative
59,Female,Student,Urban,1537.829549112486,Salary,0.0839893299064193,1503.1372292110666,461.59754222453785,177.45801453858186,85.24367597633788,148.5759958476364,112.89720394205028,122.20988685574532,Medium,No,No,Low,7.192855627547836,2,Conservative
18,Female,Employee,Rural,3660.752580998285,Salary,0.1611892366602231,6976.211218397857,945.9808482618612,448.8763267306073,219.53214993060635,275.2168574968288,227.1278984629652,157.80279050348565,High,Yes,Yes,High,19.05830516509326,2,Conservative
45,Female,Freelancer,Urban,3069.4781210827714,Salary,0.086415012996931,5768.145792652536,1214.2689725381786,442.6080800521044,168.80106764721083,322.9822421414352,256.1406042385116,63.90905392804756,Medium,Yes,No,Medium,13.525216616712871,2,Conservative
41,Female,Employee,Urban,2169.208495732722,Salary,0.3606519398448569,720.1637742058468,660.2064079739798,225.55066257181036,201.0437792365232,173.33983360770426,135.42623720858617,161.8383330580665,Medium,No,Yes,Medium,27.322026352950296,2,Conservative
31,Male,Student,Urban,1309.238933051081,Salary,0.3674843660537578,12081.211960824414,365.357565475323,127.26857211457842,123.1494799336802,113.8289700816502,65.45108715739877,51.34138650860938,Low,Yes,Yes,Medium,43.5257100576653,2,Conservative
25,Female,Business,Rural,1601.6075190023184,Freelance,0.3528526019578893,1260.6181065788471,620.0066294157156,155.64335547821443,118.0298236649086,109.08867104275808,113.48979951376916,120.80096277616217,Medium,No,No,Medium,24.531314724299115,2,Conservative
37,Male,Employee,Urban,1589.6530202585516,Salary,0.2547397163230798,4265.4718272502005,442.8639707301544,235.4134165668402,142.3716904278979,184.02584508229936,104.57844051036996,82.64062318336846,Medium,No,Yes,Medium,26.936338564047727,2,Conservative
62,Male,Student,Rural,3544.8410552142063,Salary,0.2380501708438301,45867.20781298301,1167.3636226243086,367.3331322785971,231.02319094637105,270.6712150014137,227.400361913039,276.03455715977856,Low,Yes,No,Medium,26.71202799862978,0,Moderate
37,Male,Student,Urban,1053.1609581317514,Freelance,0.1541958537988302,1961.80856674194,382.63987240263816,149.41423370470577,79.19293985865306,51.80426638425874,45.724542073895776,53.45431547103062,Medium,No,No,Medium,3.0522042629814656,2,Conservative
46,Male,Employee,Rural,2383.6366191601405,Business,0.2769433236637286,3524.639870040502,857.280246720448,213.62561362211997,183.2776803298512,139.83805051816566,212.57690878070747,109.28803293760014,High,No,No,Medium,20.88477899116144,2,Conservative
53,Female,Employee,Rural,2153.51744367862,Salary,0.0718632170280497,1704.8112185946366,547.8974038845352,237.19563896326991,140.65757536273344,93.2504475414208,73.20668524615775,162.2393507516038,Medium,Yes,Yes,Medium,22.83805023470732,2,Conservative
39,Female,Business,Rural,4096.013689544494,Salary,0.071521986834376,3551.956638630804,1148.3812612464778,505.2328665342992,325.0821357873081,169.01236943864794,138.22507244070198,258.7798722067966,High,Yes,No,High,8.857735660786023,1,Aggressive
64,Female,Employee,Urban,2741.795505743444,Business,0.1580127624568552,12395.964543765238,1050.858910501523,404.2666244691588,252.67202937950825,312.047946219118,109.10531679982688,193.35879947253756,Medium,Yes,No,Low,8.765389832388157,2,Conservative
63,Male,Business,Rural,3189.4543869352524,Salary,0.3887001006439621,2453.9560138142947,1062.015392297294,406.3714526532999,310.19303687842336,286.57626012380325,120.70999807471696,78.26956470575304,Medium,Yes,Yes,High,36.08369687457064,2,Conservative
33,Male,Employee,Rural,1876.7934691898745,Business,0.1486544682183706,2220.955740851577,662.6641232636962,150.40088676845554,122.4367237220336,56.40250019754978,172.26020148832885,106.598287643618,Low,Yes,Yes,Medium,19.612209353657317,2,Conservative
45,Female,Employee,Urban,1318.8308537525777,Salary,0.1621621244345424,8987.141791499458,409.29089397615087,175.6814680738908,126.93982712145151,136.00119788894656,112.52596540521117,79.22358881400949,High,No,No,Medium,17.47161438156194,2,Conservative
35,Male,Freelancer,Urban,2074.0572914579966,Salary,0.2287772168059833,842.8333409453284,750.3533961767669,260.2659944154744,168.75062277332626,161.29516428938058,103.5581445222406,58.043944787225065,Medium,No,Yes,High,7.37398814232424,2,Conservative
35,Female,Freelancer,Suburban,3599.611467636267,Salary,0.2898613063685084,3239.317785498942,1055.997454829405,334.6228300511944,288.02516675162593,143.45718980753517,174.9095090413222,136.79797516411307,Medium,No,Yes,High,13.229999226934815,2,Conservative
20,Female,Freelancer,Urban,3595.525071628769,Salary,0.3252020739211078,1439.8670447279076,1024.0221206869464,443.8014593114498,201.86475950043717,254.54997447632147,209.9373902312036,264.19797905854193,High,Yes,No,Medium,19.891725458874213,1,Aggressive
50,Female,Unemployed,Suburban,1967.868417680402,Business,0.0879623774852348,2349.650321765232,786.294908474311,284.9362888954352,168.29823122507148,123.81514128730468,130.84341793293976,66.44774775340784,Medium,No,Yes,Low,9.110927775147855,2,Conservative
45,Female,Employee,Urban,1587.0434481306977,Freelance,0.190332515203446,1227.400342373225,434.2908895615098,127.46524343510588,103.71450675729852,93.36193294457492,84.35412911524227,105.90356813977456,Medium,Yes,Yes,Medium,34.36983460971406,2,Conservative
21,Female,Employee,Suburban,1438.9377367654115,Freelance,0.2224513519229308,714.2175610566262,571.5518340118045,213.2620683539559,102.62673245110926,103.15120832207504,134.3864885609488,30.95969844668635,Medium,No,No,High,0.7502714132446737,2,Conservative
34,Male,Business,Urban,2279.443694727658,Salary,0.23247655320479,327.5038911981993,886.6500305906853,229.6200708728357,130.1031015560025,199.79665579068512,76.08943176874284,70.39394951021025,Medium,Yes,Yes,Medium,25.95087758559889,2,Conservative
61,Female,Student,Urban,2613.05571063983,Multiple,0.286579356644593,1895.5735855426285,933.3870577427888,320.1655893034108,160.77282502776927,204.62219062736423,254.22325293614568,60.34354516519178,Medium,No,Yes,Medium,24.7028438719887,2,Conservative
32,Male,Student,Urban,5097.960090727382,Freelance,0.2820083989163479,3744.143126365208,1719.521372063177,506.8911123364926,413.4169414337964,282.27120043654867,356.15329647486004,226.45637734829864,Medium,No,No,Medium,16.27169090024549,1,Aggressive
27,Male,Employee,Rural,2595.83983429933,Salary,0.2025494506365251,6722.662558085396,650.7236337711296,340.47563589617494,209.50501811137275,246.9178071062105,249.6009544074028,83.53707965622753,Medium,No,Yes,Medium,20.46001517381828,2,Conservative
44,Male,Freelancer,Urban,3317.222106977594,Salary,0.3152379178776743,784.0952070339126,1145.4131829907133,385.157845777334,241.8922439961036,394.7062759024248,261.05942588677453,118.13889174456534,Medium,No,Yes,Medium,26.196098967020607,1,Aggressive
64,Female,Employee,Rural,1652.039734327272,Salary,0.2968785034209298,3471.3661430362854,604.4180565454806,162.56850877254388,134.6916148765676,193.18871446652471,67.09696817498678,83.19836684028911,Low,No,Yes,Medium,22.07127397314704,2,Conservative
32,Male,Employee,Suburban,2492.023979527959,Salary,0.2888381924206828,5214.793921814497,896.9575432160077,287.1792586318133,232.6504681328097,298.2874370452522,195.72796713223835,127.3418062350958,Medium,Yes,Yes,High,20.715580513305405,2,Conservative
52,Male,Employee,Urban,2617.668271458251,Multiple,0.1471191471281146,4273.542142034384,721.9782071221201,273.8460940104965,135.09007110939223,193.3224146746384,256.03352370239696,85.78798220891292,Medium,Yes,No,Medium,0.8636060977602824,2,Conservative
56,Male,Freelancer,Urban,2274.9986456764323,Salary,0.2712897772522008,3857.4081559751735,754.5716976065925,221.758710114034,137.15316084117714,77.12517164233192,147.872045227818,161.64434203229766,Low,Yes,Yes,Medium,44.12090499642952,2,Conservative
32,Female,Employee,Urban,2414.121185618578,Salary,0.3203567674780344,342.9795637266704,802.7669897974744,293.30543373746303,156.4541796331105,230.7006834327686,220.75493078420328,96.88689156041058,Low,Yes,Yes,High,33.087248783473306,2,Conservative
54,Female,Employee,Urban,2599.5905577236654,Salary,0.1486150293302442,2644.9457834681352,904.48168389732,324.10986542905266,205.0004250544897,233.24715224133868,258.1267021414669,111.0691861007495,High,Yes,No,Low,15.21001254151964,2,Conservative
39,Female,Freelancer,Urban,3104.2220222975297,Salary,0.2131558963024751,2745.5080886458577,1162.9711780028322,278.86506518181494,258.56769074200594,363.28755916544907,166.6839659388051,228.99915519150383,Medium,Yes,No,High,2.5783865140553672,2,Conservative
51,Female,Unemployed,Suburban,4378.927111737727,Salary,0.3564746190564575,5142.950502121918,1553.3570763445505,635.1243916414343,340.09844574542547,277.57532363495915,257.8121269662782,200.664016747084,Low,No,No,Medium,16.095073653671793,1,Aggressive
51,Male,Freelancer,Rural,786.2117075426224,Salary,0.2396490357164153,11938.141268702291,213.2173572873781,63.26302813765604,66.73841015267816,93.92934679452542,38.71613943258728,25.912616718039853,Medium,No,Yes,High,7.627318709401741,2,Conservative
46,Male,Business,Urban,4259.336845475263,Salary,0.191214807856989,2300.4694044983203,1076.9931069016093,423.3160911490273,308.04592599582975,152.95793473470263,403.6121491601221,107.14128466149292,Medium,Yes,Yes,Medium,28.293007942179464,1,Aggressive
24,Female,Employee,Suburban,1037.5276909707943,Salary,0.3461603635428439,2111.271946147301,280.63858090979085,107.93846944521052,93.21507597491691,64.64602142721388,76.62389569312724,62.21433389515743,Medium,Yes,No,Low,27.870399368501044,2,Conservative
59,Male,Employee,Rural,2848.026025104489,Salary,0.1529500896684174,3396.6007258192008,729.2151144004554,241.08767874504252,152.69846256130035,275.157115210008,236.4033462107806,89.7241840517965,Medium,Yes,Yes,Low,23.47982758435439,2,Conservative
36,Male,Employee,Rural,7925.292325346426,Multiple,0.0303874348984463,3046.600442967079,2500.5565425210843,683.954362478303,641.8909900786225,676.581036762836,348.2903678104996,537.3536390006294,Medium,Yes,No,Medium,8.730667374766188,1,Aggressive
29,Male,Business,Rural,2389.238215389892,Salary,0.1220832264086541,4593.8092211418,699.0026516413235,332.87027116875817,124.62919218991031,115.92899164396005,143.48312469298446,175.86244942168986,Medium,Yes,Yes,Low,30.770381216575668,2,Conservative
20,Female,Employee,Rural,2670.469476165822,Salary,0.3136009400546735,5059.793562751818,670.5454356857656,281.2767731055029,164.36314952389677,165.9762066050991,199.18835192780045,134.91705686685756,Medium,No,Yes,High,25.7123258100856,2,Conservative
49,Male,Business,Urban,2089.8971705188246,Multiple,0.2520693664666911,2499.596021247836,547.640262461223,220.62525971567743,110.94824593737646,93.21634910160658,170.3517226841489,115.0373621401252,Medium,Yes,Yes,Low,34.725385470531975,2,Conservative
52,Female,Unemployed,Rural,3407.149079856448,Salary,0.2068111492948666,4911.034951041363,1054.960335506683,436.8047842192143,271.58696447126664,407.1708904176224,258.88202457845256,83.43983374757406,Medium,Yes,Yes,High,17.337126643665602,1,Aggressive
19,Male,Student,Rural,2925.1594655594217,Salary,0.3061129519367176,2395.212019279528,1143.6328272547933,382.3177857713863,177.03618945817817,223.17454459012092,233.058505918849,174.17784152528884,High,No,No,Low,19.858589903453733,2,Conservative
45,Female,Student,Urban,1740.584712821274,Salary,0.2166858609627626,698.9302013917413,694.8759091775984,225.45144891800368,95.03572307075,188.07432124573845,127.24262792782338,130.1913140382042,Medium,No,No,Medium,8.86510233847768,2,Conservative
31,Male,Student,Urban,2304.9712268112053,Freelance,0.1777662029345182,938.028802153109,593.5717168262767,260.05715583275713,204.3772816641637,150.86305930348692,100.4762603848246,46.20680361775428,Low,Yes,Yes,High,21.81282952069565,2,Conservative
51,Male,Employee,Urban,1395.184227292713,Salary,0.2835120476055067,288.59406206883466,522.6178945221859,180.6314409972623,69.79867852616357,72.50566520286378,95.16187233259473,45.97887468321221,Medium,No,Yes,Medium,21.876270395786516,2,Conservative
29,Male,Student,Urban,2299.6892621659445,Salary,0.1617974812581597,15720.30192324464,740.5888624578795,332.7106209345644,178.12014515174843,169.98178383743982,212.99234881163295,91.52813812001092,Low,No,Yes,High,9.320977962248367,0,Moderate
53,Female,Business,Urban,1978.9346167785168,Salary,0.2490246168771449,10777.918775176417,679.0838511019513,176.99142290230083,189.92113988745663,196.4078795008229,76.16146143533445,136.7334427167955,High,Yes,Yes,Medium,33.38704694653169,2,Conservative
40,Male,Student,Suburban,2613.042357791226,Salary,0.1205267978698414,8389.225000449775,851.5784333122082,314.1880243409996,233.603580451592,292.422729347347,121.64913492713416,69.15533409231259,Low,No,Yes,Low,14.617643728951316,2,Conservative
62,Female,Employee,Suburban,1711.358967015819,Business,0.0945452233599533,2400.9338593374214,665.1642206207441,242.1767328538704,137.2361632385262,81.05007715048008,104.10798635556812,79.60772693195233,Medium,Yes,No,Medium,8.111379156334873,2,Conservative
26,Female,Employee,Urban,2192.470249534754,Salary,0.113427255750453,7916.283173934055,705.4771342155769,323.6069898358845,120.93190781087532,91.01439634562024,77.02249627593719,68.26854966014594,Low,No,Yes,Medium,15.024868909074565,2,Conservative
